movie,actor,n,year,ranking,votes
Spotlight,Michael Cyril Creighton,18,2015,8.1,496000
Pluton,Charlie Sheen,18,1986,8.1,434000
Pluton,Tom Berenger,18,1986,8.1,434000
Pluton,Willem Dafoe,18,1986,8.1,434000
Pluton,Keith David,18,1986,8.1,434000
Pluton,Forest Whitaker,18,1986,8.1,434000
Pluton,Francesco Quinn,18,1986,8.1,434000
Pluton,Kevin Dillon,18,1986,8.1,434000
Pluton,John C. McGinley,18,1986,8.1,434000
Pluton,Reggie Johnson,18,1986,8.1,434000
Pluton,Mark Moses,18,1986,8.1,434000
Pluton,Corey Glover,18,1986,8.1,434000
Pluton,Johnny Depp,18,1986,8.1,434000
Pluton,Chris Pedersen,18,1986,8.1,434000
Pluton,Bob Orwig,18,1986,8.1,434000
Pluton,Corkey Ford,18,1986,8.1,434000
Pluton,David Neidorf,18,1986,8.1,434000
Pluton,Richard Edson,18,1986,8.1,434000
Pluton,Tony Todd,18,1986,8.1,434000
Męczeństwo Joanny d'Arc,Maria Falconetti,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Eugene Silvain,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,André Berley,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Maurice Schutz,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Antonin Artaud,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Michel Simon,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Jean d'Yd,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Louis Ravet,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Armand Lurville,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Jacques Arnna,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Alexandre Mihalesco,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Léon Larive,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Jean Aymé,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Camille Bardou,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Gilbert Dacheux,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Gilbert Dalleu,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Paul Delauzac,18,1928,8.1,60000
Męczeństwo Joanny d'Arc,Dimitri Dimitriev,18,1928,8.1,60000
Terminator,Arnold Schwarzenegger,18,1984,8.1,912000
Terminator,Linda Hamilton,18,1984,8.1,912000
Terminator,Michael Biehn,18,1984,8.1,912000
Terminator,Paul Winfield,18,1984,8.1,912000
Terminator,Lance Henriksen,18,1984,8.1,912000
Terminator,Rick Rossovich,18,1984,8.1,912000
Terminator,Bess Motta,18,1984,8.1,912000
Terminator,Earl Boen,18,1984,8.1,912000
Terminator,Dick Miller,18,1984,8.1,912000
Terminator,Shawn Schepps,18,1984,8.1,912000
Terminator,Bruce M. Kerner,18,1984,8.1,912000
Terminator,Franco Columbu,18,1984,8.1,912000
Terminator,Bill Paxton,18,1984,8.1,912000
Terminator,Brad Rearden,18,1984,8.1,912000
Terminator,Brian Thompson,18,1984,8.1,912000
Terminator,William Wisher,18,1984,8.1,912000
Terminator,Ken Fritz,18,1984,8.1,912000
Terminator,Tom Oberhaus,18,1984,8.1,912000
Jai Bhim,Suriya,18,2021,8.7,215000
Jai Bhim,Lijo Mol Jose,18,2021,8.7,215000
Jai Bhim,Manikandan K.,18,2021,8.7,215000
Jai Bhim,Rajisha Vijayan,18,2021,8.7,215000
Jai Bhim,Prakash Raj,18,2021,8.7,215000
Jai Bhim,Rao Ramesh,18,2021,8.7,215000
Jai Bhim,Guru Somasundaram,18,2021,8.7,215000
Jai Bhim,M.S. Bhaskar,18,2021,8.7,215000
Jai Bhim,V. Jayaprakash,18,2021,8.7,215000
Jai Bhim,Sibi Thomas,18,2021,8.7,215000
Jai Bhim,Ilavarasu,18,2021,8.7,215000
Jai Bhim,Jayarao,18,2021,8.7,215000
Jai Bhim,Sujatha Sivakumar,18,2021,8.7,215000
Jai Bhim,Ravi Venkatraman,18,2021,8.7,215000
Jai Bhim,Tamizh,18,2021,8.7,215000
Jai Bhim,Kumaravel,18,2021,8.7,215000
Jai Bhim,Supergood Subramani,18,2021,8.7,215000
Jai Bhim,Bala Hasan,18,2021,8.7,215000
Przed zachodem słońca,Ethan Hawke,10,2004,8.1,284000
Przed zachodem słońca,Julie Delpy,10,2004,8.1,284000
Przed zachodem słońca,Vernon Dobtcheff,10,2004,8.1,284000
Przed zachodem słońca,Louise Lemoine Torrès,10,2004,8.1,284000
Przed zachodem słońca,Rodolphe Pauly,10,2004,8.1,284000
Przed zachodem słońca,Mariane Plasteig,10,2004,8.1,284000
Przed zachodem słońca,Diabolo,10,2004,8.1,284000
Przed zachodem słońca,Denis Evrard,10,2004,8.1,284000
Przed zachodem słońca,Albert Delpy,10,2004,8.1,284000
Przed zachodem słońca,Marie Pillet,10,2004,8.1,284000
Wyścig,Daniel Brühl,18,2013,8.1,507000
Wyścig,Chris Hemsworth,18,2013,8.1,507000
Wyścig,Olivia Wilde,18,2013,8.1,507000
Wyścig,Alexandra Maria Lara,18,2013,8.1,507000
Wyścig,Pierfrancesco Favino,18,2013,8.1,507000
Wyścig,David Calder,18,2013,8.1,507000
Wyścig,Natalie Dormer,18,2013,8.1,507000
Wyścig,Stephen Mangan,18,2013,8.1,507000
Wyścig,Christian McKay,18,2013,8.1,507000
Wyścig,Alistair Petrie,18,2013,8.1,507000
Wyścig,Julian Rhind-Tutt,18,2013,8.1,507000
Wyścig,Colin Stinton,18,2013,8.1,507000
Wyścig,Jamie de Courcey,18,2013,8.1,507000
Wyścig,Augusto Dallara,18,2013,8.1,507000
Wyścig,Ilario Calvo,18,2013,8.1,507000
Wyścig,Patrick Baladi,18,2013,8.1,507000
Wyścig,Vincent Riotta,18,2013,8.1,507000
Wyścig,Martin Savage,18,2013,8.1,507000
Sieć,Faye Dunaway,18,1976,8.1,168000
Sieć,William Holden,18,1976,8.1,168000
Sieć,Peter Finch,18,1976,8.1,168000
Sieć,Robert Duvall,18,1976,8.1,168000
Sieć,Wesley Addy,18,1976,8.1,168000
Sieć,Ned Beatty,18,1976,8.1,168000
Sieć,Arthur Burghardt,18,1976,8.1,168000
Sieć,Bill Burrows,18,1976,8.1,168000
Sieć,John Carpenter,18,1976,8.1,168000
Sieć,Jordan Charney,18,1976,8.1,168000
Sieć,Kathy Cronkite,18,1976,8.1,168000
Sieć,Ed Crowley,18,1976,8.1,168000
Sieć,Jerome Dempsey,18,1976,8.1,168000
Sieć,Conchata Ferrell,18,1976,8.1,168000
Sieć,Gene Gross,18,1976,8.1,168000
Sieć,Stanley Grover,18,1976,8.1,168000
Sieć,Cindy Grover,18,1976,8.1,168000
Sieć,Darryl Hickman,18,1976,8.1,168000
Egzorcysta,Ellen Burstyn,18,1973,8.1,449000
Egzorcysta,Max von Sydow,18,1973,8.1,449000
Egzorcysta,Linda Blair,18,1973,8.1,449000
Egzorcysta,Lee J. Cobb,18,1973,8.1,449000
Egzorcysta,Kitty Winn,18,1973,8.1,449000
Egzorcysta,Jack MacGowran,18,1973,8.1,449000
Egzorcysta,Jason Miller,18,1973,8.1,449000
Egzorcysta,William O'Malley,18,1973,8.1,449000
Egzorcysta,Barton Heyman,18,1973,8.1,449000
Egzorcysta,Peter Masterson,18,1973,8.1,449000
Egzorcysta,Rudolf Schündler,18,1973,8.1,449000
Egzorcysta,Gina Petrushka,18,1973,8.1,449000
Egzorcysta,Robert Symonds,18,1973,8.1,449000
Egzorcysta,Arthur Storch,18,1973,8.1,449000
Egzorcysta,Thomas Bermingham,18,1973,8.1,449000
Egzorcysta,Vasiliki Maliaros,18,1973,8.1,449000
Egzorcysta,Titos Vandis,18,1973,8.1,449000
Egzorcysta,John Mahon,18,1973,8.1,449000
Najlepsze lata naszego życia,Myrna Loy,18,1946,8.1,69000
Najlepsze lata naszego życia,Dana Andrews,18,1946,8.1,69000
Najlepsze lata naszego życia,Fredric March,18,1946,8.1,69000
Najlepsze lata naszego życia,Teresa Wright,18,1946,8.1,69000
Najlepsze lata naszego życia,Virginia Mayo,18,1946,8.1,69000
Najlepsze lata naszego życia,Cathy O'Donnell,18,1946,8.1,69000
Najlepsze lata naszego życia,Hoagy Carmichael,18,1946,8.1,69000
Najlepsze lata naszego życia,Harold Russell,18,1946,8.1,69000
Najlepsze lata naszego życia,Gladys George,18,1946,8.1,69000
Najlepsze lata naszego życia,Roman Bohnen,18,1946,8.1,69000
Najlepsze lata naszego życia,Ray Collins,18,1946,8.1,69000
Najlepsze lata naszego życia,Minna Gombell,18,1946,8.1,69000
Najlepsze lata naszego życia,Walter Baldwin,18,1946,8.1,69000
Najlepsze lata naszego życia,Steve Cochran,18,1946,8.1,69000
Najlepsze lata naszego życia,Dorothy Adams,18,1946,8.1,69000
Najlepsze lata naszego życia,Don Beddoe,18,1946,8.1,69000
Najlepsze lata naszego życia,Marlene Aames,18,1946,8.1,69000
Najlepsze lata naszego życia,Charles Halton,18,1946,8.1,69000
Stań przy mnie,Wil Wheaton,18,1986,8.1,434000
Stań przy mnie,River Phoenix,18,1986,8.1,434000
Stań przy mnie,Corey Feldman,18,1986,8.1,434000
Stań przy mnie,Jerry O'Connell,18,1986,8.1,434000
Stań przy mnie,Kiefer Sutherland,18,1986,8.1,434000
Stań przy mnie,Casey Siemaszko,18,1986,8.1,434000
Stań przy mnie,Gary Riley,18,1986,8.1,434000
Stań przy mnie,Bradley Gregg,18,1986,8.1,434000
Stań przy mnie,Jason Oliver Lipsett,18,1986,8.1,434000
Stań przy mnie,Marshall Bell,18,1986,8.1,434000
Stań przy mnie,Frances Lee McCain,18,1986,8.1,434000
Stań przy mnie,Bruce Kirby,18,1986,8.1,434000
Stań przy mnie,William Bronder,18,1986,8.1,434000
Stań przy mnie,Scott Beach,18,1986,8.1,434000
Stań przy mnie,Richard Dreyfuss,18,1986,8.1,434000
Stań przy mnie,John Cusack,18,1986,8.1,434000
Stań przy mnie,Madeleine Swift,18,1986,8.1,434000
Stań przy mnie,Popeye,18,1986,8.1,434000
Nienawiść,Vincent Cassel,18,1995,8.1,192000
Nienawiść,Hubert Koundé,18,1995,8.1,192000
Nienawiść,Saïd Taghmaoui,18,1995,8.1,192000
Nienawiść,Abdel Ahmed Ghili,18,1995,8.1,192000
Nienawiść,Solo,18,1995,8.1,192000
Nienawiść,Joseph Momo,18,1995,8.1,192000
Nienawiść,Héloïse Rauth,18,1995,8.1,192000
Nienawiść,Rywka Wajsbrot,18,1995,8.1,192000
Nienawiść,Olga Abrego,18,1995,8.1,192000
Nienawiść,Laurent Labasse,18,1995,8.1,192000
Nienawiść,Choukri Gabteni,18,1995,8.1,192000
Nienawiść,Nabil Ben Mhamed,18,1995,8.1,192000
Nienawiść,Benoît Magimel,18,1995,8.1,192000
Nienawiść,Médard Niang,18,1995,8.1,192000
Nienawiść,Arash Mansour,18,1995,8.1,192000
Nienawiść,Abdel-Moulah Boujdouni,18,1995,8.1,192000
Nienawiść,Mathilde Vitry,18,1995,8.1,192000
Nienawiść,Christian Moro,18,1995,8.1,192000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Johnny Depp,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Geoffrey Rush,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Orlando Bloom,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Keira Knightley,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Jack Davenport,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Jonathan Pryce,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Lee Arenberg,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Mackenzie Crook,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Damian O'Hare,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Giles New,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Angus Barnett,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',David Bailie,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Michael Berry Jr.,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Isaac C. Singleton Jr.,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Kevin McNally,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Treva Etienne,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Zoe Saldana,18,2003,8.1,1200000
Piraci z Karaibów: Klątwa ''Czarnej Perły'',Guy Siner,18,2003,8.1,1200000
Czarnoksiężnik z Oz,Judy Garland,18,1939,8.1,423000
Czarnoksiężnik z Oz,Frank Morgan,18,1939,8.1,423000
Czarnoksiężnik z Oz,Ray Bolger,18,1939,8.1,423000
Czarnoksiężnik z Oz,Bert Lahr,18,1939,8.1,423000
Czarnoksiężnik z Oz,Jack Haley,18,1939,8.1,423000
Czarnoksiężnik z Oz,Billie Burke,18,1939,8.1,423000
Czarnoksiężnik z Oz,Margaret Hamilton,18,1939,8.1,423000
Czarnoksiężnik z Oz,Charley Grapewin,18,1939,8.1,423000
Czarnoksiężnik z Oz,Pat Walshe,18,1939,8.1,423000
Czarnoksiężnik z Oz,Clara Blandick,18,1939,8.1,423000
Czarnoksiężnik z Oz,Terry,18,1939,8.1,423000
Czarnoksiężnik z Oz,The Singer Midgets,18,1939,8.1,423000
Czarnoksiężnik z Oz,Gladys W. Allison,18,1939,8.1,423000
Czarnoksiężnik z Oz,John Ballas,18,1939,8.1,423000
Czarnoksiężnik z Oz,Franz Balluck,18,1939,8.1,423000
Czarnoksiężnik z Oz,Josefine Balluck,18,1939,8.1,423000
Czarnoksiężnik z Oz,John T. Bambury,18,1939,8.1,423000
Czarnoksiężnik z Oz,Dorothy Barrett,18,1939,8.1,423000
Iniemamocni,Craig T. Nelson,18,2004,8,794000
Iniemamocni,Samuel L. Jackson,18,2004,8,794000
Iniemamocni,Holly Hunter,18,2004,8,794000
Iniemamocni,Jason Lee,18,2004,8,794000
Iniemamocni,Dominique Louis,18,2004,8,794000
Iniemamocni,Teddy Newton,18,2004,8,794000
Iniemamocni,Jean Sincere,18,2004,8,794000
Iniemamocni,Eli Fucile,18,2004,8,794000
Iniemamocni,Maeve Andrews,18,2004,8,794000
Iniemamocni,Wallace Shawn,18,2004,8,794000
Iniemamocni,Spencer Fox,18,2004,8,794000
Iniemamocni,Lou Romano,18,2004,8,794000
Iniemamocni,Wayne Canney,18,2004,8,794000
Iniemamocni,Sarah Vowell,18,2004,8,794000
Iniemamocni,Michael Bird,18,2004,8,794000
Iniemamocni,Elizabeth Peña,18,2004,8,794000
Iniemamocni,Bud Luckey,18,2004,8,794000
Iniemamocni,Brad Bird,18,2004,8,794000
Wszystko za życie,Emile Hirsch,18,2007,8.1,651000
Wszystko za życie,Vince Vaughn,18,2007,8.1,651000
Wszystko za życie,Catherine Keener,18,2007,8.1,651000
Wszystko za życie,Marcia Gay Harden,18,2007,8.1,651000
Wszystko za życie,William Hurt,18,2007,8.1,651000
Wszystko za życie,Jena Malone,18,2007,8.1,651000
Wszystko za życie,Brian H. Dierker,18,2007,8.1,651000
Wszystko za życie,Kristen Stewart,18,2007,8.1,651000
Wszystko za życie,Hal Holbrook,18,2007,8.1,651000
Wszystko za życie,Jim Gallien,18,2007,8.1,651000
Wszystko za życie,James O'Neill,18,2007,8.1,651000
Wszystko za życie,Malinda McCollum,18,2007,8.1,651000
Wszystko za życie,Paul Knauls,18,2007,8.1,651000
Wszystko za życie,Zach Galifianakis,18,2007,8.1,651000
Wszystko za życie,Craig Mutsch,18,2007,8.1,651000
Wszystko za życie,Jim Beidler,18,2007,8.1,651000
Wszystko za życie,John Decker,18,2007,8.1,651000
Wszystko za życie,John Hofer,18,2007,8.1,651000
Mój przyjaciel Hachiko,Richard Gere,18,2009,8.1,306000
Mój przyjaciel Hachiko,Joan Allen,18,2009,8.1,306000
Mój przyjaciel Hachiko,Cary-Hiroyuki Tagawa,18,2009,8.1,306000
Mój przyjaciel Hachiko,Sarah Roemer,18,2009,8.1,306000
Mój przyjaciel Hachiko,Jason Alexander,18,2009,8.1,306000
Mój przyjaciel Hachiko,Erick Avari,18,2009,8.1,306000
Mój przyjaciel Hachiko,Davenia McFadden,18,2009,8.1,306000
Mój przyjaciel Hachiko,Robbie Sublett,18,2009,8.1,306000
Mój przyjaciel Hachiko,Kevin DeCoste,18,2009,8.1,306000
Mój przyjaciel Hachiko,Rob Degnan,18,2009,8.1,306000
Mój przyjaciel Hachiko,Tora Hallström,18,2009,8.1,306000
Mój przyjaciel Hachiko,Donna Sorbello,18,2009,8.1,306000
Mój przyjaciel Hachiko,Frank S. Aronson,18,2009,8.1,306000
Mój przyjaciel Hachiko,Troy Doherty,18,2009,8.1,306000
Mój przyjaciel Hachiko,Ian Sherman,18,2009,8.1,306000
Mój przyjaciel Hachiko,Timothy Crowe,18,2009,8.1,306000
Mój przyjaciel Hachiko,Denece Ryland,18,2009,8.1,306000
Mój przyjaciel Hachiko,Blake Friedman,18,2009,8.1,306000
Być albo nie być,Carole Lombard,18,1942,8.1,42000
Być albo nie być,Jack Benny,18,1942,8.1,42000
Być albo nie być,Robert Stack,18,1942,8.1,42000
Być albo nie być,Felix Bressart,18,1942,8.1,42000
Być albo nie być,Lionel Atwill,18,1942,8.1,42000
Być albo nie być,Stanley Ridges,18,1942,8.1,42000
Być albo nie być,Sig Ruman,18,1942,8.1,42000
Być albo nie być,Tom Dugan,18,1942,8.1,42000
Być albo nie być,Charles Halton,18,1942,8.1,42000
Być albo nie być,George Lynn,18,1942,8.1,42000
Być albo nie być,Henry Victor,18,1942,8.1,42000
Być albo nie być,Maude Eburne,18,1942,8.1,42000
Być albo nie być,Halliwell Hobbes,18,1942,8.1,42000
Być albo nie być,Miles Mander,18,1942,8.1,42000
Być albo nie być,Rudolph Anders,18,1942,8.1,42000
Być albo nie być,Paul Barrett,18,1942,8.1,42000
Być albo nie być,Sven Hugo Borg,18,1942,8.1,42000
Być albo nie być,Danny Borzage,18,1942,8.1,42000
Służąca,Kim Min-hee,18,2016,8.1,168000
Służąca,Ha Jung-woo,18,2016,8.1,168000
Służąca,Cho Jin-woong,18,2016,8.1,168000
Służąca,Moon So-ri,18,2016,8.1,168000
Służąca,Kim Tae-ri,18,2016,8.1,168000
Służąca,Lee Yong-nyeo,18,2016,8.1,168000
Służąca,Yoo Min-chae,18,2016,8.1,168000
Służąca,Lee Dong-hwi,18,2016,8.1,168000
Służąca,Kim Hae-sook,18,2016,8.1,168000
Służąca,Lee Kyu-jung,18,2016,8.1,168000
Służąca,Kim Si-eun,18,2016,8.1,168000
Służąca,Ha Si-yeon,18,2016,8.1,168000
Służąca,Rina Takagi,18,2016,8.1,168000
Służąca,Won Geun-hee,18,2016,8.1,168000
Służąca,Kim Jong-dae,18,2016,8.1,168000
Służąca,Jang Han-sun,18,2016,8.1,168000
Służąca,Kim Eun-yeong,18,2016,8.1,168000
Służąca,Kim Ri-woo,18,2016,8.1,168000
Mój ojciec i mój syn,Çetin Tekindor,18,2005,8.2,91000
Mój ojciec i mój syn,Fikret Kuskan,18,2005,8.2,91000
Mój ojciec i mój syn,Hümeyra,18,2005,8.2,91000
Mój ojciec i mój syn,Ege Tanman,18,2005,8.2,91000
Mój ojciec i mój syn,Serif Sezer,18,2005,8.2,91000
Mój ojciec i mój syn,Yetkin Dikinciler,18,2005,8.2,91000
Mój ojciec i mój syn,Binnur Kaya,18,2005,8.2,91000
Mój ojciec i mój syn,Mahmut Gökgöz,18,2005,8.2,91000
Mój ojciec i mój syn,Nergis Çorakçi,18,2005,8.2,91000
Mój ojciec i mój syn,Bilge Sen,18,2005,8.2,91000
Mój ojciec i mój syn,Tuba Büyüküstün,18,2005,8.2,91000
Mój ojciec i mój syn,Özge Özberk,18,2005,8.2,91000
Mój ojciec i mój syn,Erdal Tosun,18,2005,8.2,91000
Mój ojciec i mój syn,Halit Ergenç,18,2005,8.2,91000
Mój ojciec i mój syn,Tugyan Akay Kavukçu,18,2005,8.2,91000
Mój ojciec i mój syn,Ege Kaya,18,2005,8.2,91000
Mój ojciec i mój syn,Muzaffer Demirel,18,2005,8.2,91000
Mój ojciec i mój syn,Burak Akçakaya,18,2005,8.2,91000
Dzień Świstaka,Bill Murray,18,1993,8,674000
Dzień Świstaka,Andie MacDowell,18,1993,8,674000
Dzień Świstaka,Chris Elliott,18,1993,8,674000
Dzień Świstaka,Stephen Tobolowsky,18,1993,8,674000
Dzień Świstaka,Brian Doyle-Murray,18,1993,8,674000
Dzień Świstaka,Marita Geraghty,18,1993,8,674000
Dzień Świstaka,Angela Paton,18,1993,8,674000
Dzień Świstaka,Rick Ducommun,18,1993,8,674000
Dzień Świstaka,Rick Overton,18,1993,8,674000
Dzień Świstaka,Robin Duke,18,1993,8,674000
Dzień Świstaka,Carol Bivins,18,1993,8,674000
Dzień Świstaka,Willie Garson,18,1993,8,674000
Dzień Świstaka,Ken Hudson Campbell,18,1993,8,674000
Dzień Świstaka,Les Podewell,18,1993,8,674000
Dzień Świstaka,Rod Sell,18,1993,8,674000
Dzień Świstaka,Tom Milanovich,18,1993,8,674000
Dzień Świstaka,John M. Watson Sr.,18,1993,8,674000
Dzień Świstaka,Peggy Roeder,18,1993,8,674000
Bitwa o Algier,Brahim Hadjadj,11,1966,8.1,65000
Bitwa o Algier,Jean Martin,11,1966,8.1,65000
Bitwa o Algier,Yacef Saadi,11,1966,8.1,65000
Bitwa o Algier,Samia Kerbash,11,1966,8.1,65000
Bitwa o Algier,Ugo Paletti,11,1966,8.1,65000
Bitwa o Algier,Fusia El Kader,11,1966,8.1,65000
Bitwa o Algier,Mohamed Ben Kassen,11,1966,8.1,65000
Bitwa o Algier,Franco Moruzzi,11,1966,8.1,65000
Bitwa o Algier,Tommaso Neri,11,1966,8.1,65000
Bitwa o Algier,Rouïched,11,1966,8.1,65000
Bitwa o Algier,Gene Wesson,11,1966,8.1,65000
Grona gniewu,Henry Fonda,18,1940,8.1,99000
Grona gniewu,Jane Darwell,18,1940,8.1,99000
Grona gniewu,John Carradine,18,1940,8.1,99000
Grona gniewu,Charley Grapewin,18,1940,8.1,99000
Grona gniewu,Dorris Bowdon,18,1940,8.1,99000
Grona gniewu,Russell Simpson,18,1940,8.1,99000
Grona gniewu,O.Z. Whitehead,18,1940,8.1,99000
Grona gniewu,John Qualen,18,1940,8.1,99000
Grona gniewu,Eddie Quillan,18,1940,8.1,99000
Grona gniewu,Zeffie Tilbury,18,1940,8.1,99000
Grona gniewu,Frank Sully,18,1940,8.1,99000
Grona gniewu,Frank Darien,18,1940,8.1,99000
Grona gniewu,Darryl Hickman,18,1940,8.1,99000
Grona gniewu,Shirley Mills,18,1940,8.1,99000
Grona gniewu,Roger Imhof,18,1940,8.1,99000
Grona gniewu,Grant Mitchell,18,1940,8.1,99000
Grona gniewu,Charles D. Brown,18,1940,8.1,99000
Grona gniewu,John Arledge,18,1940,8.1,99000
Dźwięki muzyki,Julie Andrews,18,1965,8.1,256000
Dźwięki muzyki,Christopher Plummer,18,1965,8.1,256000
Dźwięki muzyki,Eleanor Parker,18,1965,8.1,256000
Dźwięki muzyki,Richard Haydn,18,1965,8.1,256000
Dźwięki muzyki,Peggy Wood,18,1965,8.1,256000
Dźwięki muzyki,Charmian Carr,18,1965,8.1,256000
Dźwięki muzyki,Heather Menzies-Urich,18,1965,8.1,256000
Dźwięki muzyki,Nicholas Hammond,18,1965,8.1,256000
Dźwięki muzyki,Duane Chase,18,1965,8.1,256000
Dźwięki muzyki,Angela Cartwright,18,1965,8.1,256000
Dźwięki muzyki,Debbie Turner,18,1965,8.1,256000
Dźwięki muzyki,Kym Karath,18,1965,8.1,256000
Dźwięki muzyki,Anna Lee,18,1965,8.1,256000
Dźwięki muzyki,Portia Nelson,18,1965,8.1,256000
Dźwięki muzyki,Ben Wright,18,1965,8.1,256000
Dźwięki muzyki,Daniel Truhitte,18,1965,8.1,256000
Dźwięki muzyki,Norma Varden,18,1965,8.1,256000
Dźwięki muzyki,Gilchrist Stuart,18,1965,8.1,256000
Amores perros,Emilio Echevarría,18,2000,8.1,251000
Amores perros,Gael García Bernal,18,2000,8.1,251000
Amores perros,Goya Toledo,18,2000,8.1,251000
Amores perros,Álvaro Guerrero,18,2000,8.1,251000
Amores perros,Vanessa Bauche,18,2000,8.1,251000
Amores perros,Jorge Salinas,18,2000,8.1,251000
Amores perros,Marco Pérez,18,2000,8.1,251000
Amores perros,Rodrigo Murray,18,2000,8.1,251000
Amores perros,Humberto Busto,18,2000,8.1,251000
Amores perros,Gerardo Campbell,18,2000,8.1,251000
Amores perros,Rosa María Bianchi,18,2000,8.1,251000
Amores perros,Dunia Saldívar,18,2000,8.1,251000
Amores perros,Adriana Barraza,18,2000,8.1,251000
Amores perros,José Sefami,18,2000,8.1,251000
Amores perros,Lourdes Echevarría,18,2000,8.1,251000
Amores perros,Laura Almela,18,2000,8.1,251000
Amores perros,Ricardo Dalmacci,18,2000,8.1,251000
Amores perros,Gustavo Sánchez Parra,18,2000,8.1,251000
Rebeka,Laurence Olivier,18,1940,8.1,145000
Rebeka,Joan Fontaine,18,1940,8.1,145000
Rebeka,George Sanders,18,1940,8.1,145000
Rebeka,Judith Anderson,18,1940,8.1,145000
Rebeka,Nigel Bruce,18,1940,8.1,145000
Rebeka,Reginald Denny,18,1940,8.1,145000
Rebeka,C. Aubrey Smith,18,1940,8.1,145000
Rebeka,Gladys Cooper,18,1940,8.1,145000
Rebeka,Florence Bates,18,1940,8.1,145000
Rebeka,Melville Cooper,18,1940,8.1,145000
Rebeka,Leo G. Carroll,18,1940,8.1,145000
Rebeka,Leonard Carey,18,1940,8.1,145000
Rebeka,Lumsden Hare,18,1940,8.1,145000
Rebeka,Edward Fielding,18,1940,8.1,145000
Rebeka,Philip Winter,18,1940,8.1,145000
Rebeka,Forrester Harvey,18,1940,8.1,145000
Rebeka,Bunny Beatty,18,1940,8.1,145000
Rebeka,Billy Bevan,18,1940,8.1,145000
Nieugięty Luke,Paul Newman,18,1967,8.1,187000
Nieugięty Luke,George Kennedy,18,1967,8.1,187000
Nieugięty Luke,Strother Martin,18,1967,8.1,187000
Nieugięty Luke,J.D. Cannon,18,1967,8.1,187000
Nieugięty Luke,Lou Antonio,18,1967,8.1,187000
Nieugięty Luke,Robert Drivas,18,1967,8.1,187000
Nieugięty Luke,Jo Van Fleet,18,1967,8.1,187000
Nieugięty Luke,Clifton James,18,1967,8.1,187000
Nieugięty Luke,Morgan Woodward,18,1967,8.1,187000
Nieugięty Luke,Luke Askew,18,1967,8.1,187000
Nieugięty Luke,Marc Cavell,18,1967,8.1,187000
Nieugięty Luke,Richard Davalos,18,1967,8.1,187000
Nieugięty Luke,Robert Donner,18,1967,8.1,187000
Nieugięty Luke,Warren Finnerty,18,1967,8.1,187000
Nieugięty Luke,Dennis Hopper,18,1967,8.1,187000
Nieugięty Luke,John McLiam,18,1967,8.1,187000
Nieugięty Luke,Wayne Rogers,18,1967,8.1,187000
Nieugięty Luke,Harry Dean Stanton,18,1967,8.1,187000
Stalowy gigant,Eli Marienthal,18,1999,8.1,222000
